2022-03-01,FNKO,BUY
2022-03-02,FNKO,SELL
2022-03-03,FNKO,SELL
2022-03-04,FNKO,SELL
2022-03-07,FNKO,SELL
2022-03-08,FNKO,BUY
2022-03-09,FNKO,BUY
2022-03-10,FNKO,SELL
2022-03-11,FNKO,BUY
2022-03-14,FNKO,BUY
2022-03-15,FNKO,SELL
2022-03-16,FNKO,BUY
2022-03-17,FNKO,SELL
2022-03-18,FNKO,SELL
2022-03-21,FNKO,SELL
2022-03-22,FNKO,SELL
2022-03-23,FNKO,SELL
2022-03-24,FNKO,SELL
2022-03-25,FNKO,BUY
2022-03-28,FNKO,SELL
2022-03-29,FNKO,SELL
2022-03-30,FNKO,SELL
2022-03-31,FNKO,BUY
2022-01-03,GE,SELL
2022-01-04,GE,SELL
2022-01-05,GE,BUY
2022-01-06,GE,SELL
2022-01-07,GE,SELL
2022-01-10,GE,SELL
2022-01-11,GE,BUY
2022-01-12,GE,SELL
2022-01-13,GE,SELL
2022-01-14,GE,SELL
2022-01-18,GE,BUY
2022-01-19,GE,SELL
2022-01-20,GE,SELL
2022-01-21,GE,SELL
2022-01-24,GE,SELL
2022-01-25,GE,BUY
2022-01-26,GE,BUY
2022-01-27,GE,SELL
2022-01-28,GE,BUY
2022-01-31,GE,SELL
2022-02-01,GE,SELL
2022-02-02,GE,SELL
2022-02-03,GE,SELL
2022-02-04,GE,SELL
2022-02-07,GE,SELL
2022-02-08,GE,SELL
2022-02-09,GE,SELL
2022-02-10,GE,BUY
2022-02-11,GE,BUY
2022-02-14,GE,SELL
2022-02-15,GE,SELL
2022-02-16,GE,SELL
2022-02-17,GE,BUY
2022-02-18,GE,BUY
2022-02-22,GE,SELL
2022-02-23,GE,SELL
2022-02-24,GE,BUY
2022-02-25,GE,BUY
2022-02-28,GE,SELL
2022-03-01,GE,SELL
2022-03-02,GE,BUY
2022-03-03,GE,SELL
2022-03-04,GE,SELL
2022-03-07,GE,BUY
2022-03-08,GE,BUY
2022-03-09,GE,SELL
2022-03-10,GE,HOLD
2022-03-11,GE,HOLD
2022-03-14,GE,SELL
2022-03-15,GE,SELL
2022-03-16,GE,SELL
2022-03-17,GE,SELL
2022-03-18,GE,SELL
2022-03-21,GE,BUY
2022-03-22,GE,BUY
2022-03-23,GE,BUY
2022-03-24,GE,SELL
2022-03-25,GE,SELL
2022-03-28,GE,SELL
2022-03-29,GE,SELL
2022-03-30,GE,SELL
2022-03-31,GE,SELL
2022-01-03,SEIC,SELL
2022-01-04,SEIC,BUY
2022-01-05,SEIC,BUY
2022-01-06,SEIC,SELL
2022-01-07,SEIC,SELL
2022-01-10,SEIC,SELL
2022-01-11,SEIC,SELL
2022-01-12,SEIC,SELL
2022-01-13,SEIC,SELL
2022-01-14,SEIC,SELL
2022-01-18,SEIC,SELL
2022-01-19,SEIC,BUY
2022-01-20,SEIC,BUY
2022-01-21,SEIC,BUY
2022-01-24,SEIC,BUY
2022-01-25,SEIC,BUY
2022-01-26,SEIC,BUY
2022-01-27,SEIC,SELL
2022-01-28,SEIC,SELL
2022-01-31,SEIC,BUY
2022-02-01,SEIC,BUY
2022-02-02,SEIC,SELL
2022-02-03,SEIC,BUY
2022-02-04,SEIC,BUY
2022-02-07,SEIC,BUY
2022-02-08,SEIC,BUY
2022-02-09,SEIC,SELL
2022-02-10,SEIC,BUY
2022-02-11,SEIC,BUY
2022-02-14,SEIC,BUY
2022-02-15,SEIC,BUY
2022-02-16,SEIC,BUY
2022-02-17,SEIC,BUY
2022-02-18,SEIC,BUY
2022-02-22,SEIC,BUY
2022-02-23,SEIC,BUY
2022-02-24,SEIC,BUY
2022-02-25,SEIC,BUY
2022-02-28,SEIC,BUY
2022-03-01,SEIC,BUY
2022-03-02,SEIC,BUY
2022-03-03,SEIC,SELL
2022-03-04,SEIC,BUY
2022-03-07,SEIC,BUY
2022-03-08,SEIC,BUY
2022-03-09,SEIC,BUY
2022-03-10,SEIC,SELL
2022-03-11,SEIC,BUY
2022-03-14,SEIC,BUY
2022-03-15,SEIC,BUY
2022-03-16,SEIC,BUY
2022-03-17,SEIC,BUY
2022-03-18,SEIC,BUY
2022-03-21,SEIC,SELL
2022-03-22,SEIC,HOLD
2022-03-23,SEIC,BUY
2022-03-24,SEIC,BUY
2022-03-25,SEIC,BUY
2022-03-28,SEIC,SELL
2022-03-29,SEIC,SELL
2022-03-30,SEIC,SELL
2022-03-31,SEIC,BUY
2022-01-03,IT,SELL
2022-01-04,IT,SELL
2022-01-05,IT,SELL
2022-01-06,IT,BUY
2022-01-07,IT,SELL
2022-01-10,IT,BUY
2022-01-11,IT,BUY
2022-01-12,IT,SELL
2022-01-13,IT,BUY
2022-01-14,IT,BUY
2022-01-18,IT,BUY
2022-01-19,IT,BUY
2022-01-20,IT,SELL
2022-01-21,IT,BUY
2022-01-24,IT,BUY
2022-01-25,IT,SELL
2022-01-26,IT,BUY
2022-01-27,IT,BUY
2022-01-28,IT,SELL
2022-01-31,IT,SELL
2022-02-01,IT,BUY
2022-02-02,IT,SELL
2022-02-03,IT,BUY
2022-02-04,IT,SELL
2022-02-07,IT,BUY
2022-02-08,IT,SELL
2022-02-09,IT,BUY
2022-02-10,IT,SELL
2022-02-11,IT,BUY
2022-02-14,IT,SELL
2022-02-15,IT,BUY
2022-02-16,IT,SELL
2022-02-17,IT,BUY
2022-02-18,IT,SELL
2022-02-22,IT,SELL
2022-02-23,IT,BUY
2022-02-24,IT,SELL
2022-02-25,IT,SELL
2022-02-28,IT,SELL
2022-03-01,IT,SELL
2022-03-02,IT,BUY
2022-03-03,IT,SELL
2022-03-04,IT,SELL
2022-03-07,IT,SELL
2022-03-08,IT,BUY
2022-03-09,IT,BUY
2022-03-10,IT,HOLD
2022-03-11,IT,BUY
2022-03-14,IT,BUY
2022-03-15,IT,BUY
2022-03-16,IT,SELL
2022-03-17,IT,BUY
2022-03-18,IT,BUY
2022-03-21,IT,SELL
2022-03-22,IT,SELL
2022-03-23,IT,SELL
2022-03-24,IT,BUY
2022-03-25,IT,SELL
2022-03-28,IT,SELL
2022-03-29,IT,HOLD
2022-03-30,IT,SELL
2022-03-31,IT,SELL
2022-01-03,T,BUY
2022-01-04,T,SELL
2022-01-05,T,BUY
2022-01-06,T,SELL
2022-01-07,T,BUY
2022-01-10,T,SELL
2022-01-11,T,SELL
2022-01-12,T,SELL
2022-01-13,T,BUY
2022-01-14,T,BUY
2022-01-18,T,SELL
2022-01-19,T,SELL
2022-01-20,T,BUY
2022-01-21,T,SELL
2022-01-24,T,BUY
2022-01-25,T,BUY
2022-01-26,T,BUY
2022-01-27,T,SELL
2022-01-28,T,BUY
2022-01-31,T,BUY
2022-02-01,T,HOLD
2022-02-02,T,HOLD
2022-02-03,T,SELL
2022-02-04,T,BUY
2022-02-07,T,SELL
2022-02-08,T,SELL
2022-02-09,T,BUY
2022-02-10,T,BUY
2022-02-11,T,BUY
2022-02-14,T,BUY
2022-02-15,T,BUY
2022-02-16,T,SELL
2022-02-17,T,BUY
2022-02-18,T,HOLD
2022-02-22,T,BUY
2022-02-23,T,BUY
2022-02-24,T,BUY
2022-02-25,T,BUY
2022-02-28,T,BUY
2022-03-01,T,BUY
2022-03-02,T,BUY
2022-03-03,T,BUY
2022-03-04,T,BUY
2022-03-07,T,BUY
2022-03-08,T,BUY
2022-03-09,T,BUY
2022-03-10,T,BUY
2022-03-11,T,BUY
2022-03-14,T,BUY
2022-03-15,T,BUY
2022-03-16,T,BUY
2022-03-17,T,BUY
2022-03-18,T,BUY
2022-03-21,T,BUY
2022-03-22,T,BUY
2022-03-23,T,BUY
2022-03-24,T,BUY
2022-03-25,T,BUY
2022-03-28,T,BUY
2022-03-29,T,BUY
2022-03-30,T,BUY
2022-03-31,T,BUY
2022-01-03,RYN,SELL
2022-01-04,RYN,SELL
2022-01-05,RYN,SELL
2022-01-06,RYN,SELL
2022-01-07,RYN,SELL
2022-01-10,RYN,BUY
2022-01-11,RYN,SELL
2022-01-12,RYN,SELL
2022-01-13,RYN,SELL
2022-01-14,RYN,SELL
2022-01-18,RYN,SELL
2022-01-19,RYN,SELL
2022-01-20,RYN,SELL
2022-01-21,RYN,SELL
2022-01-24,RYN,SELL
2022-01-25,RYN,BUY
2022-01-26,RYN,BUY
2022-01-27,RYN,SELL
2022-01-28,RYN,BUY
2022-01-31,RYN,SELL
2022-02-01,RYN,BUY
2022-02-02,RYN,SELL
2022-02-03,RYN,BUY
2022-02-04,RYN,BUY
2022-02-07,RYN,BUY
2022-02-08,RYN,BUY
2022-02-09,RYN,SELL
2022-02-10,RYN,SELL
2022-02-11,RYN,SELL
2022-02-14,RYN,SELL
2022-02-15,RYN,SELL
2022-02-16,RYN,BUY
2022-02-17,RYN,SELL
2022-02-18,RYN,BUY
2022-02-22,RYN,SELL
2022-02-23,RYN,SELL
2022-02-24,RYN,SELL
2022-02-25,RYN,SELL
2022-02-28,RYN,SELL
2022-03-01,RYN,SELL
2022-03-02,RYN,HOLD
2022-03-03,RYN,SELL
2022-03-04,RYN,SELL
2022-03-07,RYN,SELL
2022-03-08,RYN,SELL
2022-03-09,RYN,SELL
2022-03-10,RYN,SELL
2022-03-11,RYN,SELL
2022-03-14,RYN,SELL
2022-03-15,RYN,SELL
2022-03-16,RYN,SELL
2022-03-17,RYN,SELL
2022-03-18,RYN,SELL
2022-03-21,RYN,SELL
2022-03-22,RYN,SELL
2022-03-23,RYN,SELL
2022-03-24,RYN,SELL
2022-03-25,RYN,SELL
2022-03-28,RYN,SELL
2022-03-29,RYN,SELL
2022-03-30,RYN,SELL
2022-03-31,RYN,SELL
2022-01-03,DX,SELL
2022-01-04,DX,BUY
2022-01-05,DX,BUY
2022-01-06,DX,SELL
2022-01-07,DX,BUY
2022-01-10,DX,BUY
2022-01-11,DX,SELL
2022-01-12,DX,SELL
2022-01-13,DX,SELL
2022-01-14,DX,BUY
2022-01-18,DX,BUY
2022-01-19,DX,BUY
2022-01-20,DX,BUY
2022-01-21,DX,BUY
2022-01-24,DX,SELL
2022-01-25,DX,BUY
2022-01-26,DX,BUY
2022-01-27,DX,BUY
2022-01-28,DX,BUY
2022-01-31,DX,BUY
2022-02-01,DX,SELL
2022-02-02,DX,BUY
2022-02-03,DX,BUY
2022-02-04,DX,BUY
2022-02-07,DX,BUY
2022-02-08,DX,SELL
2022-02-09,DX,BUY
2022-02-10,DX,BUY
2022-02-11,DX,BUY
2022-02-14,DX,BUY
2022-02-15,DX,BUY
2022-02-16,DX,BUY
2022-02-17,DX,BUY
2022-02-18,DX,BUY
2022-02-22,DX,BUY
2022-02-23,DX,BUY
2022-02-24,DX,BUY
2022-02-25,DX,BUY
2022-02-28,DX,BUY
2022-03-01,DX,BUY
2022-03-02,DX,BUY
2022-03-03,DX,BUY
2022-03-04,DX,BUY
2022-03-07,DX,BUY
2022-03-08,DX,BUY
2022-03-09,DX,BUY
2022-03-10,DX,BUY
2022-03-11,DX,SELL
2022-03-14,DX,BUY
2022-03-15,DX,BUY
2022-03-16,DX,BUY
2022-03-17,DX,SELL
2022-03-18,DX,BUY
2022-03-21,DX,BUY
2022-03-22,DX,BUY
2022-03-23,DX,BUY
2022-03-24,DX,BUY
2022-03-25,DX,BUY
2022-03-28,DX,BUY
2022-03-29,DX,BUY
2022-03-30,DX,BUY
2022-03-31,DX,BUY
2022-01-03,NVR,SELL
2022-01-04,NVR,SELL
2022-01-05,NVR,SELL
2022-01-06,NVR,SELL
2022-01-07,NVR,BUY
2022-01-10,NVR,SELL
2022-01-11,NVR,SELL
2022-01-12,NVR,SELL
2022-01-13,NVR,SELL
2022-01-14,NVR,SELL
2022-01-18,NVR,SELL
2022-01-19,NVR,SELL
2022-01-20,NVR,SELL
2022-01-21,NVR,SELL
2022-01-24,NVR,BUY
2022-01-25,NVR,SELL
2022-01-26,NVR,SELL
2022-01-27,NVR,SELL
2022-01-28,NVR,SELL
2022-01-31,NVR,SELL
2022-02-01,NVR,SELL
2022-02-02,NVR,SELL
2022-02-03,NVR,SELL
2022-02-04,NVR,SELL
2022-02-07,NVR,BUY
2022-02-08,NVR,BUY
2022-02-09,NVR,BUY
2022-02-10,NVR,SELL
2022-02-11,NVR,SELL
2022-02-14,NVR,BUY
2022-02-15,NVR,SELL
2022-02-16,NVR,BUY
2022-02-17,NVR,SELL
2022-02-18,NVR,BUY
2022-02-22,NVR,BUY
2022-02-23,NVR,SELL
2022-02-24,NVR,BUY
2022-02-25,NVR,SELL
2022-02-28,NVR,SELL
2022-03-01,NVR,BUY
2022-03-02,NVR,BUY
2022-03-03,NVR,BUY
2022-03-04,NVR,BUY
2022-03-07,NVR,BUY
2022-03-08,NVR,BUY
2022-03-09,NVR,BUY
2022-03-10,NVR,BUY
2022-03-11,NVR,BUY
2022-03-14,NVR,BUY
2022-03-15,NVR,BUY
2022-03-16,NVR,BUY
2022-03-17,NVR,BUY
2022-03-18,NVR,BUY
2022-03-21,NVR,BUY
2022-03-22,NVR,BUY
2022-03-23,NVR,SELL
2022-03-24,NVR,BUY
2022-03-25,NVR,BUY
2022-03-28,NVR,SELL
2022-03-29,NVR,BUY
2022-03-30,NVR,BUY
2022-03-31,NVR,BUY
2022-01-03,MA,BUY
2022-01-04,MA,SELL
2022-01-05,MA,SELL
2022-01-06,MA,SELL
2022-01-07,MA,SELL
2022-01-10,MA,SELL
2022-01-11,MA,BUY
2022-01-12,MA,SELL
2022-01-13,MA,SELL
2022-01-14,MA,SELL
2022-01-18,MA,SELL
2022-01-19,MA,SELL
2022-01-20,MA,BUY
2022-01-21,MA,SELL
2022-01-24,MA,BUY
2022-01-25,MA,HOLD
2022-01-26,MA,SELL
2022-01-27,MA,BUY
2022-01-28,MA,SELL
2022-01-31,MA,SELL
2022-02-01,MA,SELL
2022-02-02,MA,SELL
2022-02-03,MA,SELL
2022-02-04,MA,SELL
2022-02-07,MA,SELL
2022-02-08,MA,SELL
2022-02-09,MA,SELL
2022-02-10,MA,SELL
2022-02-11,MA,SELL
2022-02-14,MA,SELL
2022-02-15,MA,SELL
2022-02-16,MA,SELL
2022-02-17,MA,SELL
2022-02-18,MA,BUY
2022-02-22,MA,BUY
2022-02-23,MA,SELL
2022-02-24,MA,SELL
2022-02-25,MA,BUY
2022-02-28,MA,BUY
2022-03-01,MA,SELL
2022-03-02,MA,BUY
2022-03-03,MA,SELL
2022-03-04,MA,BUY
2022-03-07,MA,BUY
2022-03-08,MA,BUY
2022-03-09,MA,BUY
2022-03-10,MA,BUY
2022-03-11,MA,BUY
2022-03-14,MA,BUY
2022-03-15,MA,BUY
2022-03-16,MA,BUY
2022-03-17,MA,BUY
2022-03-18,MA,BUY
2022-03-21,MA,BUY
2022-03-22,MA,BUY
2022-03-23,MA,SELL
2022-03-24,MA,SELL
2022-03-25,MA,BUY
2022-03-28,MA,SELL
2022-03-29,MA,BUY
2022-03-30,MA,BUY
2022-03-31,MA,SELL
2022-01-03,DD,BUY
2022-01-04,DD,BUY
2022-01-05,DD,SELL
2022-01-06,DD,SELL
2022-01-07,DD,SELL
2022-01-10,DD,SELL
2022-01-11,DD,BUY
2022-01-12,DD,SELL
2022-01-13,DD,SELL
2022-01-14,DD,SELL
2022-01-18,DD,SELL
2022-01-19,DD,SELL
2022-01-20,DD,SELL
2022-01-21,DD,SELL
2022-01-24,DD,BUY
2022-01-25,DD,BUY
2022-01-26,DD,SELL
2022-01-27,DD,HOLD
2022-01-28,DD,BUY
2022-01-31,DD,BUY
2022-02-01,DD,BUY
2022-02-02,DD,SELL
2022-02-03,DD,SELL
2022-02-04,DD,SELL
2022-02-07,DD,BUY
2022-02-08,DD,SELL
2022-02-09,DD,SELL
2022-02-10,DD,SELL
2022-02-11,DD,BUY
2022-02-14,DD,BUY
2022-02-15,DD,SELL
2022-02-16,DD,BUY
2022-02-17,DD,SELL
2022-02-18,DD,HOLD
2022-02-22,DD,SELL
2022-02-23,DD,BUY
2022-02-24,DD,BUY
2022-02-25,DD,SELL
2022-02-28,DD,SELL
2022-03-01,DD,SELL
2022-03-02,DD,SELL
2022-03-03,DD,HOLD
2022-03-04,DD,SELL
2022-03-07,DD,BUY
2022-03-08,DD,BUY
2022-03-09,DD,BUY
2022-03-10,DD,BUY
2022-03-11,DD,BUY
2022-03-14,DD,BUY
2022-03-15,DD,SELL
2022-03-16,DD,SELL
2022-03-17,DD,BUY
2022-03-18,DD,SELL
2022-03-21,DD,SELL
2022-03-22,DD,SELL
2022-03-23,DD,BUY
2022-03-24,DD,BUY
2022-03-25,DD,SELL
2022-03-28,DD,BUY
2022-03-29,DD,BUY
2022-03-30,DD,BUY
2022-03-31,DD,SELL
2022-01-03,ISTR,BUY
2022-01-04,ISTR,BUY
2022-01-05,ISTR,BUY
2022-01-06,ISTR,SELL
2022-01-07,ISTR,BUY
2022-01-10,ISTR,BUY
2022-01-11,ISTR,BUY
2022-01-12,ISTR,BUY
2022-01-13,ISTR,BUY
2022-01-14,ISTR,BUY
2022-01-18,ISTR,BUY
2022-01-19,ISTR,BUY
2022-01-20,ISTR,BUY
2022-01-21,ISTR,SELL
2022-01-24,ISTR,BUY
2022-01-25,ISTR,SELL
2022-01-26,ISTR,BUY
2022-01-27,ISTR,BUY
2022-01-28,ISTR,SELL
2022-01-31,ISTR,BUY
2022-02-01,ISTR,BUY
2022-02-02,ISTR,BUY
2022-02-03,ISTR,BUY
2022-02-04,ISTR,BUY
2022-02-07,ISTR,BUY
2022-02-08,ISTR,BUY
2022-02-09,ISTR,SELL
2022-02-10,ISTR,BUY
2022-02-11,ISTR,BUY
2022-02-14,ISTR,BUY
2022-02-15,ISTR,HOLD
2022-02-16,ISTR,BUY
2022-02-17,ISTR,SELL
2022-02-18,ISTR,BUY
2022-02-22,ISTR,BUY
2022-02-23,ISTR,BUY
2022-02-24,ISTR,BUY
2022-02-25,ISTR,SELL
2022-02-28,ISTR,SELL
2022-03-01,ISTR,BUY
2022-03-02,ISTR,BUY
2022-03-03,ISTR,BUY
2022-03-04,ISTR,SELL
2022-03-07,ISTR,BUY
2022-03-08,ISTR,BUY
2022-03-09,ISTR,BUY
2022-03-10,ISTR,BUY
2022-03-11,ISTR,SELL
2022-03-14,ISTR,BUY
2022-03-15,ISTR,BUY
2022-03-16,ISTR,SELL
2022-03-17,ISTR,BUY
2022-03-18,ISTR,BUY
2022-03-21,ISTR,BUY
2022-03-22,ISTR,BUY
2022-03-23,ISTR,BUY
2022-03-24,ISTR,BUY
2022-03-25,ISTR,BUY
2022-03-28,ISTR,BUY
2022-03-29,ISTR,BUY
2022-03-30,ISTR,BUY
2022-03-31,ISTR,SELL
2022-01-03,TPC,BUY
2022-01-04,TPC,BUY
2022-01-05,TPC,BUY
2022-01-06,TPC,BUY
2022-01-07,TPC,BUY
2022-01-10,TPC,BUY
2022-01-11,TPC,BUY
2022-01-12,TPC,BUY
2022-01-13,TPC,BUY
2022-01-14,TPC,BUY
2022-01-18,TPC,BUY
2022-01-19,TPC,BUY
2022-01-20,TPC,BUY
2022-01-21,TPC,BUY
2022-01-24,TPC,BUY
2022-01-25,TPC,BUY
2022-01-26,TPC,BUY
2022-01-27,TPC,BUY
2022-01-28,TPC,BUY
2022-01-31,TPC,BUY
2022-02-01,TPC,BUY
2022-02-02,TPC,BUY
2022-02-03,TPC,BUY
2022-02-04,TPC,BUY
2022-02-07,TPC,BUY
2022-02-08,TPC,BUY
2022-02-09,TPC,BUY
2022-02-10,TPC,BUY
2022-02-11,TPC,BUY
2022-02-14,TPC,BUY
2022-02-15,TPC,BUY
2022-02-16,TPC,BUY
2022-02-17,TPC,BUY
2022-02-18,TPC,BUY
2022-02-22,TPC,BUY
2022-02-23,TPC,BUY
2022-02-24,TPC,BUY
2022-02-25,TPC,BUY
2022-02-28,TPC,BUY
2022-03-01,TPC,BUY
2022-03-02,TPC,BUY
2022-03-03,TPC,BUY
2022-03-04,TPC,BUY
2022-03-07,TPC,BUY
2022-03-08,TPC,BUY
2022-03-09,TPC,BUY
2022-03-10,TPC,BUY
2022-03-11,TPC,BUY
2022-03-14,TPC,BUY
2022-03-15,TPC,SELL
2022-03-16,TPC,BUY
2022-03-17,TPC,BUY
2022-03-18,TPC,BUY
2022-03-21,TPC,BUY
2022-03-22,TPC,BUY
2022-03-23,TPC,BUY
2022-03-24,TPC,BUY
2022-03-25,TPC,BUY
2022-03-28,TPC,BUY
2022-03-29,TPC,BUY
2022-03-30,TPC,BUY
2022-03-31,TPC,BUY
2022-01-03,BUSE,SELL
2022-01-04,BUSE,SELL
2022-01-05,BUSE,SELL
2022-01-06,BUSE,SELL
2022-01-07,BUSE,SELL
2022-01-10,BUSE,SELL
2022-01-11,BUSE,SELL
2022-01-12,BUSE,SELL
2022-01-13,BUSE,BUY
2022-01-14,BUSE,SELL
2022-01-18,BUSE,SELL
2022-01-19,BUSE,SELL
2022-01-20,BUSE,SELL
2022-01-21,BUSE,SELL
2022-01-24,BUSE,SELL
2022-01-25,BUSE,SELL
2022-01-26,BUSE,SELL
2022-01-27,BUSE,HOLD
2022-01-28,BUSE,BUY
2022-01-31,BUSE,SELL
2022-02-01,BUSE,SELL
2022-02-02,BUSE,SELL
2022-02-03,BUSE,SELL
2022-02-04,BUSE,SELL
2022-02-07,BUSE,SELL
2022-02-08,BUSE,SELL
2022-02-09,BUSE,SELL
2022-02-10,BUSE,SELL
2022-02-11,BUSE,SELL
2022-02-14,BUSE,SELL
2022-02-15,BUSE,SELL
2022-02-16,BUSE,SELL
2022-02-17,BUSE,SELL
2022-02-18,BUSE,BUY
2022-02-22,BUSE,SELL
2022-02-23,BUSE,SELL
2022-02-24,BUSE,BUY
2022-02-25,BUSE,SELL
2022-02-28,BUSE,SELL
2022-03-01,BUSE,SELL
2022-03-02,BUSE,HOLD
2022-03-03,BUSE,SELL
2022-03-04,BUSE,SELL
2022-03-07,BUSE,SELL
2022-03-08,BUSE,BUY
2022-03-09,BUSE,SELL
2022-03-10,BUSE,SELL
2022-03-11,BUSE,SELL
2022-03-14,BUSE,SELL
2022-03-15,BUSE,SELL
2022-03-16,BUSE,SELL
2022-03-17,BUSE,SELL
2022-03-18,BUSE,SELL
2022-03-21,BUSE,SELL
2022-03-22,BUSE,SELL
2022-03-23,BUSE,SELL
2022-03-24,BUSE,BUY
2022-03-25,BUSE,SELL
2022-03-28,BUSE,SELL
2022-03-29,BUSE,SELL
2022-03-30,BUSE,SELL
2022-03-31,BUSE,BUY
2022-01-03,GNW,SELL
2022-01-04,GNW,SELL
2022-01-05,GNW,SELL
2022-01-06,GNW,BUY
2022-01-07,GNW,SELL
2022-01-10,GNW,SELL
2022-01-11,GNW,SELL
2022-01-12,GNW,SELL
2022-01-13,GNW,SELL
2022-01-14,GNW,SELL
2022-01-18,GNW,SELL
2022-01-19,GNW,BUY
2022-01-20,GNW,SELL
2022-01-21,GNW,SELL
2022-01-24,GNW,BUY
2022-01-25,GNW,BUY
2022-01-26,GNW,SELL
2022-01-27,GNW,SELL
2022-01-28,GNW,BUY
2022-01-31,GNW,BUY
2022-02-01,GNW,SELL
2022-02-02,GNW,BUY
2022-02-03,GNW,BUY
2022-02-04,GNW,BUY
2022-02-07,GNW,BUY
2022-02-08,GNW,SELL
2022-02-09,GNW,SELL
2022-02-10,GNW,SELL
2022-02-11,GNW,BUY
2022-02-14,GNW,SELL
2022-02-15,GNW,BUY
2022-02-16,GNW,SELL
2022-02-17,GNW,SELL
2022-02-18,GNW,SELL
2022-02-22,GNW,SELL
2022-02-23,GNW,BUY
2022-02-24,GNW,HOLD
2022-02-25,GNW,BUY
2022-02-28,GNW,SELL
2022-03-01,GNW,BUY
2022-03-02,GNW,BUY
2022-03-03,GNW,BUY
2022-03-04,GNW,HOLD
2022-03-07,GNW,BUY
2022-03-08,GNW,BUY
2022-03-09,GNW,BUY
2022-03-10,GNW,BUY
2022-03-11,GNW,BUY
2022-03-14,GNW,BUY
2022-03-15,GNW,BUY
2022-03-16,GNW,BUY
2022-03-17,GNW,BUY
2022-03-18,GNW,BUY
2022-03-21,GNW,BUY
2022-03-22,GNW,BUY
2022-03-23,GNW,BUY
2022-03-24,GNW,BUY
2022-03-25,GNW,BUY
2022-03-28,GNW,SELL
2022-03-29,GNW,BUY
2022-03-30,GNW,BUY
2022-03-31,GNW,BUY
2022-01-03,EXPO,SELL
2022-01-04,EXPO,SELL
2022-01-05,EXPO,SELL
2022-01-06,EXPO,BUY
2022-01-07,EXPO,SELL
2022-01-10,EXPO,SELL
2022-01-11,EXPO,SELL
2022-01-12,EXPO,BUY
2022-01-13,EXPO,BUY
2022-01-14,EXPO,BUY
2022-01-18,EXPO,BUY
2022-01-19,EXPO,SELL
2022-01-20,EXPO,BUY
2022-01-21,EXPO,BUY
2022-01-24,EXPO,BUY
2022-01-25,EXPO,BUY
2022-01-26,EXPO,BUY
2022-01-27,EXPO,BUY
2022-01-28,EXPO,BUY
2022-01-31,EXPO,SELL
2022-02-01,EXPO,BUY
2022-02-02,EXPO,BUY
2022-02-03,EXPO,SELL
2022-02-04,EXPO,SELL
2022-02-07,EXPO,BUY
2022-02-08,EXPO,BUY
2022-02-09,EXPO,BUY
2022-02-10,EXPO,SELL
2022-02-11,EXPO,BUY
2022-02-14,EXPO,BUY
2022-02-15,EXPO,BUY
2022-02-16,EXPO,BUY
2022-02-17,EXPO,BUY
2022-02-18,EXPO,BUY
2022-02-22,EXPO,BUY
2022-02-23,EXPO,BUY
2022-02-24,EXPO,BUY
2022-02-25,EXPO,BUY
2022-02-28,EXPO,BUY
2022-03-01,EXPO,BUY
2022-03-02,EXPO,SELL
2022-03-03,EXPO,SELL
2022-03-04,EXPO,BUY
2022-03-07,EXPO,BUY
2022-03-08,EXPO,SELL
2022-03-09,EXPO,BUY
2022-03-10,EXPO,BUY
2022-03-11,EXPO,SELL
2022-03-14,EXPO,SELL
2022-03-15,EXPO,SELL
2022-03-16,EXPO,SELL
2022-03-17,EXPO,SELL
2022-03-18,EXPO,SELL
2022-03-21,EXPO,SELL
2022-03-22,EXPO,SELL
2022-03-23,EXPO,SELL
2022-03-24,EXPO,SELL
2022-03-25,EXPO,SELL
2022-03-28,EXPO,SELL
2022-03-29,EXPO,SELL
2022-03-30,EXPO,SELL
2022-03-31,EXPO,SELL
2022-01-03,DVA,SELL
2022-01-04,DVA,SELL
2022-01-05,DVA,BUY
2022-01-06,DVA,SELL
2022-01-07,DVA,SELL
2022-01-10,DVA,BUY
2022-01-11,DVA,SELL
2022-01-12,DVA,BUY
2022-01-13,DVA,BUY
2022-01-14,DVA,SELL
2022-01-18,DVA,SELL
2022-01-19,DVA,SELL
2022-01-20,DVA,SELL
2022-01-21,DVA,BUY
2022-01-24,DVA,BUY
2022-01-25,DVA,SELL
2022-01-26,DVA,BUY
2022-01-27,DVA,SELL
2022-01-28,DVA,BUY
2022-01-31,DVA,SELL
2022-02-01,DVA,SELL
2022-02-02,DVA,BUY
2022-02-03,DVA,SELL
2022-02-04,DVA,HOLD
2022-02-07,DVA,BUY
2022-02-08,DVA,BUY
2022-02-09,DVA,SELL
2022-02-10,DVA,BUY
2022-02-11,DVA,BUY
2022-02-14,DVA,SELL
2022-02-15,DVA,BUY
2022-02-16,DVA,SELL
2022-02-17,DVA,SELL
2022-02-18,DVA,BUY
2022-02-22,DVA,SELL
2022-02-23,DVA,BUY
2022-02-24,DVA,SELL
2022-02-25,DVA,SELL
2022-02-28,DVA,BUY
2022-03-01,DVA,BUY
2022-03-02,DVA,SELL
2022-03-03,DVA,BUY
2022-03-04,DVA,BUY
2022-03-07,DVA,SELL
2022-03-08,DVA,SELL
2022-03-09,DVA,HOLD
2022-03-10,DVA,SELL
2022-03-11,DVA,BUY
2022-03-14,DVA,HOLD
2022-03-15,DVA,BUY
2022-03-16,DVA,BUY
